2024-07-19 15:31:02 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P1  -----------------------------------
2024-07-19 15:31:20 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:20 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P66 -----------------------------------
2024-07-19 15:31:21 |     generate_phantoms |    DEBUG | junction_top = False
2024-07-19 15:31:21 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:21 |              __main__ |    DEBUG | Time taken for patient AGORL_P66 : 0.01 minutes.
2024-07-19 15:31:21 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:21 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P67 -----------------------------------
2024-07-19 15:31:21 |     generate_phantoms |    DEBUG | junction_top = False
2024-07-19 15:31:21 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:21 |              __main__ |    DEBUG | Time taken for patient AGORL_P67 : 0.01 minutes.
2024-07-19 15:31:21 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:21 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P68 -----------------------------------
2024-07-19 15:31:21 |     generate_phantoms |    DEBUG | junction_top = False
2024-07-19 15:31:21 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:21 |              __main__ |    DEBUG | Time taken for patient AGORL_P68 : 0.00 minutes.
2024-07-19 15:31:21 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:21 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P69 -----------------------------------
2024-07-19 15:31:21 |     generate_phantoms |    DEBUG | junction_top = False
2024-07-19 15:31:21 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:21 |              __main__ |    DEBUG | Time taken for patient AGORL_P69 : 0.01 minutes.
2024-07-19 15:31:21 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:21 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P70 -----------------------------------
2024-07-19 15:31:22 |     generate_phantoms |    DEBUG | junction_top = False
2024-07-19 15:31:22 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:22 |              __main__ |    DEBUG | Time taken for patient AGORL_P70 : 0.01 minutes.
2024-07-19 15:31:22 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:22 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P72 -----------------------------------
2024-07-19 15:31:22 |     generate_phantoms |    DEBUG | junction_top = False
2024-07-19 15:31:22 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:22 |              __main__ |    DEBUG | Time taken for patient AGORL_P72 : 0.00 minutes.
2024-07-19 15:31:22 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:22 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P73 -----------------------------------
2024-07-19 15:31:22 |     generate_phantoms |    DEBUG | junction_top = False
2024-07-19 15:31:22 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:22 |              __main__ |    DEBUG | Time taken for patient AGORL_P73 : 0.01 minutes.
2024-07-19 15:31:22 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:22 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P74 -----------------------------------
2024-07-19 15:31:23 |     generate_phantoms |    DEBUG | junction_top = False
2024-07-19 15:31:23 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:23 |              __main__ |    DEBUG | Time taken for patient AGORL_P74 : 0.01 minutes.
2024-07-19 15:31:23 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:23 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P75 -----------------------------------
2024-07-19 15:31:23 |     generate_phantoms |    DEBUG | junction_top = False
2024-07-19 15:31:23 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:23 |              __main__ |    DEBUG | Time taken for patient AGORL_P75 : 0.00 minutes.
2024-07-19 15:31:23 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:23 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P76 -----------------------------------
2024-07-19 15:31:23 |     generate_phantoms |    DEBUG | junction_top = False
2024-07-19 15:31:23 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:23 |              __main__ |    DEBUG | Time taken for patient AGORL_P76 : 0.00 minutes.
2024-07-19 15:31:23 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:23 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P77 -----------------------------------
2024-07-19 15:31:24 |     generate_phantoms |    DEBUG | junction_top = False
2024-07-19 15:31:24 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:24 |              __main__ |    DEBUG | Time taken for patient AGORL_P77 : 0.01 minutes.
2024-07-19 15:31:24 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:24 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P78 -----------------------------------
2024-07-19 15:31:24 |     generate_phantoms |    DEBUG | junction_top = False
2024-07-19 15:31:24 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:24 |              __main__ |    DEBUG | Time taken for patient AGORL_P78 : 0.01 minutes.
2024-07-19 15:31:24 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:24 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P81 -----------------------------------
2024-07-19 15:31:24 |     generate_phantoms |    DEBUG | junction_top = True
2024-07-19 15:31:24 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:24 |              __main__ |    DEBUG | Time taken for patient AGORL_P81 : 0.01 minutes.
2024-07-19 15:31:24 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:24 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P82 -----------------------------------
2024-07-19 15:31:25 |     generate_phantoms |    DEBUG | junction_top = False
2024-07-19 15:31:25 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:25 |              __main__ |    DEBUG | Time taken for patient AGORL_P82 : 0.00 minutes.
2024-07-19 15:31:25 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:25 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P83 -----------------------------------
2024-07-19 15:31:25 |     generate_phantoms |    DEBUG | junction_top = False
2024-07-19 15:31:25 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:25 |              __main__ |    DEBUG | Time taken for patient AGORL_P83 : 0.01 minutes.
2024-07-19 15:31:25 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:25 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P85 -----------------------------------
2024-07-19 15:31:25 |     generate_phantoms |    DEBUG | junction_top = False
2024-07-19 15:31:25 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:25 |              __main__ |    DEBUG | Time taken for patient AGORL_P85 : 0.01 minutes.
2024-07-19 15:31:25 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:25 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P86 -----------------------------------
2024-07-19 15:31:26 |     generate_phantoms |    DEBUG | junction_top = False
2024-07-19 15:31:26 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:26 |              __main__ |    DEBUG | Time taken for patient AGORL_P86 : 0.01 minutes.
2024-07-19 15:31:26 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:26 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P87 -----------------------------------
2024-07-19 15:31:26 |     generate_phantoms |    DEBUG | junction_top = False
2024-07-19 15:31:26 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:26 |              __main__ |    DEBUG | Time taken for patient AGORL_P87 : 0.00 minutes.
2024-07-19 15:31:26 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:26 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P88 -----------------------------------
2024-07-19 15:31:26 |     generate_phantoms |    DEBUG | junction_top = False
2024-07-19 15:31:26 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:26 |              __main__ |    DEBUG | Time taken for patient AGORL_P88 : 0.00 minutes.
2024-07-19 15:31:26 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:26 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P89 -----------------------------------
2024-07-19 15:31:27 |     generate_phantoms |    DEBUG | junction_top = False
2024-07-19 15:31:27 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:27 |              __main__ |    DEBUG | Time taken for patient AGORL_P89 : 0.00 minutes.
2024-07-19 15:31:27 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:27 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P90 -----------------------------------
2024-07-19 15:31:27 |     generate_phantoms |    DEBUG | junction_top = True
2024-07-19 15:31:27 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:27 |              __main__ |    DEBUG | Time taken for patient AGORL_P90 : 0.01 minutes.
2024-07-19 15:31:27 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:27 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P91 -----------------------------------
2024-07-19 15:31:27 |     generate_phantoms |    DEBUG | junction_top = False
2024-07-19 15:31:27 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:27 |              __main__ |    DEBUG | Time taken for patient AGORL_P91 : 0.00 minutes.
2024-07-19 15:31:27 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:27 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P92 -----------------------------------
2024-07-19 15:31:27 |     generate_phantoms |    DEBUG | junction_top = False
2024-07-19 15:31:27 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:27 |              __main__ |    DEBUG | Time taken for patient AGORL_P92 : 0.00 minutes.
2024-07-19 15:31:27 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:27 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P93 -----------------------------------
2024-07-19 15:31:28 |     generate_phantoms |    DEBUG | junction_top = False
2024-07-19 15:31:28 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:28 |              __main__ |    DEBUG | Time taken for patient AGORL_P93 : 0.01 minutes.
2024-07-19 15:31:28 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:28 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P94 -----------------------------------
2024-07-19 15:31:28 |     generate_phantoms |    DEBUG | junction_top = True
2024-07-19 15:31:28 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:28 |              __main__ |    DEBUG | Time taken for patient AGORL_P94 : 0.00 minutes.
2024-07-19 15:31:28 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:28 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P95 -----------------------------------
2024-07-19 15:31:28 |     generate_phantoms |    DEBUG | junction_top = False
2024-07-19 15:31:28 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:28 |              __main__ |    DEBUG | Time taken for patient AGORL_P95 : 0.00 minutes.
2024-07-19 15:31:28 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:28 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P96 -----------------------------------
2024-07-19 15:31:29 |     generate_phantoms |    DEBUG | junction_top = False
2024-07-19 15:31:29 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:29 |              __main__ |    DEBUG | Time taken for patient AGORL_P96 : 0.00 minutes.
2024-07-19 15:31:29 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:29 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P97 -----------------------------------
2024-07-19 15:31:29 |     generate_phantoms |    DEBUG | junction_top = False
2024-07-19 15:31:29 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:29 |              __main__ |    DEBUG | Time taken for patient AGORL_P97 : 0.01 minutes.
2024-07-19 15:31:29 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:29 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P98 -----------------------------------
2024-07-19 15:31:29 |     generate_phantoms |    DEBUG | junction_top = False
2024-07-19 15:31:29 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:29 |              __main__ |    DEBUG | Time taken for patient AGORL_P98 : 0.00 minutes.
2024-07-19 15:31:29 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:29 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P99 -----------------------------------
2024-07-19 15:31:29 |     generate_phantoms |    DEBUG | junction_top = False
2024-07-19 15:31:29 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:30 |              __main__ |    DEBUG | Time taken for patient AGORL_P99 : 0.00 minutes.
2024-07-19 15:31:30 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:30 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P100-----------------------------------
2024-07-19 15:31:30 |     generate_phantoms |    DEBUG | junction_top = True
2024-07-19 15:31:30 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:30 |              __main__ |    DEBUG | Time taken for patient AGORL_P100 : 0.00 minutes.
2024-07-19 15:31:30 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:30 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P101-----------------------------------
2024-07-19 15:31:30 |     generate_phantoms |    DEBUG | junction_top = False
2024-07-19 15:31:30 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:30 |              __main__ |    DEBUG | Time taken for patient AGORL_P101 : 0.00 minutes.
2024-07-19 15:31:30 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:30 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P102-----------------------------------
2024-07-19 15:31:30 |     generate_phantoms |    DEBUG | junction_top = False
2024-07-19 15:31:30 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:30 |              __main__ |    DEBUG | Time taken for patient AGORL_P102 : 0.01 minutes.
2024-07-19 15:31:30 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:30 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P103-----------------------------------
2024-07-19 15:31:31 |     generate_phantoms |    DEBUG | junction_top = False
2024-07-19 15:31:31 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:31 |              __main__ |    DEBUG | Time taken for patient AGORL_P103 : 0.00 minutes.
2024-07-19 15:31:31 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:31 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P104-----------------------------------
2024-07-19 15:31:31 |     generate_phantoms |    DEBUG | junction_top = True
2024-07-19 15:31:31 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:31 |              __main__ |    DEBUG | Time taken for patient AGORL_P104 : 0.01 minutes.
2024-07-19 15:31:31 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:31 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P105-----------------------------------
2024-07-19 15:31:31 |     generate_phantoms |    DEBUG | junction_top = False
2024-07-19 15:31:31 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:31 |              __main__ |    DEBUG | Time taken for patient AGORL_P105 : 0.01 minutes.
2024-07-19 15:31:31 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:31 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P106-----------------------------------
2024-07-19 15:31:31 |     generate_phantoms |    DEBUG | junction_top = False
2024-07-19 15:31:31 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:31 |              __main__ |    DEBUG | Time taken for patient AGORL_P106 : 0.00 minutes.
2024-07-19 15:31:31 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:31 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P107-----------------------------------
2024-07-19 15:31:32 |     generate_phantoms |    DEBUG | junction_top = True
2024-07-19 15:31:32 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:32 |              __main__ |    DEBUG | Time taken for patient AGORL_P107 : 0.01 minutes.
2024-07-19 15:31:32 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:32 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P108-----------------------------------
2024-07-19 15:31:32 |     generate_phantoms |    DEBUG | junction_top = False
2024-07-19 15:31:32 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:32 |              __main__ |    DEBUG | Time taken for patient AGORL_P108 : 0.01 minutes.
2024-07-19 15:31:32 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:32 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P109-----------------------------------
2024-07-19 15:31:32 |     generate_phantoms |    DEBUG | junction_top = False
2024-07-19 15:31:32 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:32 |              __main__ |    DEBUG | Time taken for patient AGORL_P109 : 0.01 minutes.
2024-07-19 15:31:32 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:32 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P110-----------------------------------
2024-07-19 15:31:33 |     generate_phantoms |    DEBUG | junction_top = False
2024-07-19 15:31:33 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:33 |              __main__ |    DEBUG | Time taken for patient AGORL_P110 : 0.01 minutes.
2024-07-19 15:31:33 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:33 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P111-----------------------------------
2024-07-19 15:31:33 |     generate_phantoms |    DEBUG | junction_top = False
2024-07-19 15:31:33 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:33 |              __main__ |    DEBUG | Time taken for patient AGORL_P111 : 0.01 minutes.
2024-07-19 15:31:33 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:33 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P112-----------------------------------
2024-07-19 15:31:33 |     generate_phantoms |    DEBUG | junction_top = False
2024-07-19 15:31:33 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:33 |              __main__ |    DEBUG | Time taken for patient AGORL_P112 : 0.00 minutes.
2024-07-19 15:31:33 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:33 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P113-----------------------------------
2024-07-19 15:31:34 |     generate_phantoms |    DEBUG | junction_top = False
2024-07-19 15:31:34 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:34 |              __main__ |    DEBUG | Time taken for patient AGORL_P113 : 0.01 minutes.
2024-07-19 15:31:34 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:34 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P114-----------------------------------
2024-07-19 15:31:34 |     generate_phantoms |    DEBUG | junction_top = False
2024-07-19 15:31:34 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:34 |              __main__ |    DEBUG | Time taken for patient AGORL_P114 : 0.01 minutes.
2024-07-19 15:31:34 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:34 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P115-----------------------------------
2024-07-19 15:31:34 |     generate_phantoms |    DEBUG | junction_top = False
2024-07-19 15:31:34 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:34 |              __main__ |    DEBUG | Time taken for patient AGORL_P115 : 0.01 minutes.
2024-07-19 15:31:34 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:34 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P116-----------------------------------
2024-07-19 15:31:35 |     generate_phantoms |    DEBUG | junction_top = True
2024-07-19 15:31:35 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:35 |              __main__ |    DEBUG | Time taken for patient AGORL_P116 : 0.00 minutes.
2024-07-19 15:31:35 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:35 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P117-----------------------------------
2024-07-19 15:31:35 |     generate_phantoms |    DEBUG | junction_top = False
2024-07-19 15:31:35 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:35 |              __main__ |    DEBUG | Time taken for patient AGORL_P117 : 0.01 minutes.
2024-07-19 15:31:35 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:35 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P118-----------------------------------
2024-07-19 15:31:35 |     generate_phantoms |    DEBUG | junction_top = False
2024-07-19 15:31:35 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:35 |              __main__ |    DEBUG | Time taken for patient AGORL_P118 : 0.01 minutes.
2024-07-19 15:31:35 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:35 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P119-----------------------------------
2024-07-19 15:31:36 |     generate_phantoms |    DEBUG | junction_top = False
2024-07-19 15:31:36 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:36 |              __main__ |    DEBUG | Time taken for patient AGORL_P119 : 0.01 minutes.
2024-07-19 15:31:36 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:36 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P120-----------------------------------
2024-07-19 15:31:36 |     generate_phantoms |    DEBUG | junction_top = True
2024-07-19 15:31:36 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:36 |              __main__ |    DEBUG | Time taken for patient AGORL_P120 : 0.01 minutes.
2024-07-19 15:31:36 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:36 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P121-----------------------------------
2024-07-19 15:31:36 |     generate_phantoms |    DEBUG | junction_top = False
2024-07-19 15:31:36 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:36 |              __main__ |    DEBUG | Time taken for patient AGORL_P121 : 0.01 minutes.
2024-07-19 15:31:36 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:36 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P122-----------------------------------
2024-07-19 15:31:37 |     generate_phantoms |    DEBUG | junction_top = False
2024-07-19 15:31:37 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:37 |              __main__ |    DEBUG | Time taken for patient AGORL_P122 : 0.00 minutes.
2024-07-19 15:31:37 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:37 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P124-----------------------------------
2024-07-19 15:31:37 |     generate_phantoms |    DEBUG | junction_top = False
2024-07-19 15:31:37 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:37 |              __main__ |    DEBUG | Time taken for patient AGORL_P124 : 0.00 minutes.
2024-07-19 15:31:37 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:37 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P125-----------------------------------
2024-07-19 15:31:37 |     generate_phantoms |    DEBUG | junction_top = False
2024-07-19 15:31:37 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:37 |              __main__ |    DEBUG | Time taken for patient AGORL_P125 : 0.00 minutes.
2024-07-19 15:31:37 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:37 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P126-----------------------------------
2024-07-19 15:31:37 |     generate_phantoms |    DEBUG | junction_top = False
2024-07-19 15:31:37 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:38 |              __main__ |    DEBUG | Time taken for patient AGORL_P126 : 0.01 minutes.
2024-07-19 15:31:38 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:38 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P127-----------------------------------
2024-07-19 15:31:38 |     generate_phantoms |    DEBUG | junction_top = False
2024-07-19 15:31:38 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:38 |              __main__ |    DEBUG | Time taken for patient AGORL_P127 : 0.00 minutes.
2024-07-19 15:31:38 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:38 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P128-----------------------------------
2024-07-19 15:31:38 |     generate_phantoms |    DEBUG | junction_top = False
2024-07-19 15:31:38 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:38 |              __main__ |    DEBUG | Time taken for patient AGORL_P128 : 0.00 minutes.
2024-07-19 15:31:38 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:38 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P129-----------------------------------
2024-07-19 15:31:38 |     generate_phantoms |    DEBUG | junction_top = True
2024-07-19 15:31:38 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:38 |              __main__ |    DEBUG | Time taken for patient AGORL_P129 : 0.01 minutes.
2024-07-19 15:31:38 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:38 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P130-----------------------------------
2024-07-19 15:31:39 |     generate_phantoms |    DEBUG | junction_top = False
2024-07-19 15:31:39 |     generate_phantoms |    DEBUG | junction_bottom = True
